"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 25 03:39:57 UTC 2026","Tue Aug 25 03:39:57 UTC 2026","0","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","findVideo returns null for unknown id","Find video returns null for unknown id","**Unit** test in `VideoCatalogTest`

_Verifies:_ Find video returns null for unknown id."
"passed","Tue Aug 25 03:39:57 UTC 2026","Tue Aug 25 03:39:57 UTC 2026","0","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","all HLS URLs point to m3u8 playlists","All HLS UR ls point to m3u8 playlists","**Unit** test in `VideoCatalogTest`

_Verifies:_ All HLS UR ls point to m3u8 playlists."
"passed","Tue Aug 25 03:39:57 UTC 2026","Tue Aug 25 03:39:57 UTC 2026","4","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","catalog video ids are unique","Catalog video ids are unique","**Unit** test in `VideoCatalogTest`

_Verifies:_ Catalog video ids are unique."
"passed","Tue Aug 25 03:39:57 UTC 2026","Tue Aug 25 03:39:57 UTC 2026","20","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","all videos have non-blank titles","All videos have non blank titles","**Unit** test in `VideoCatalogTest`

_Verifies:_ All videos have non blank titles."
"passed","Tue Aug 25 03:39:57 UTC 2026","Tue Aug 25 03:39:57 UTC 2026","0","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","findVideo returns correct video for each catalog entry","Find video returns correct video for each catalog entry","**Unit** test in `VideoCatalogTest`

_Verifies:_ Find video returns correct video for each catalog entry."
"passed","Tue Aug 25 03:39:57 UTC 2026","Tue Aug 25 03:39:57 UTC 2026","0","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","all videos have non-blank ids","All videos have non blank ids","**Unit** test in `VideoCatalogTest`

_Verifies:_ All videos have non blank ids."
"passed","Tue Aug 25 03:39:57 UTC 2026","Tue Aug 25 03:39:57 UTC 2026","0","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","baseline video has expected HLS URL","Baseline video has expected HLS URL","**Unit** test in `VideoCatalogTest`

_Verifies:_ Baseline video has expected HLS URL."
"passed","Tue Aug 25 03:39:57 UTC 2026","Tue Aug 25 03:39:57 UTC 2026","0","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","all HLS URLs start with https","All HLS UR ls start with HTTPS","**Unit** test in `VideoCatalogTest`

_Verifies:_ All HLS UR ls start with HTTPS."
"passed","Tue Aug 25 03:39:57 UTC 2026","Tue Aug 25 03:39:57 UTC 2026","0","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","catalog contains at least one video","Catalog contains at least one video","**Unit** test in `VideoCatalogTest`

_Verifies:_ Catalog contains at least one video."
"passed","Tue Aug 25 03:39:57 UTC 2026","Tue Aug 25 03:39:57 UTC 2026","1","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","all videos have non-blank HLS URLs","All videos have non blank HLS UR ls","**Unit** test in `VideoCatalogTest`

_Verifies:_ All videos have non blank HLS UR ls."
"passed","Tue Aug 25 03:39:57 UTC 2026","Tue Aug 25 03:39:57 UTC 2026","0","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","StreamVideo data class copy works","Stream video data class copy works","**Unit** test in `VideoCatalogTest`

_Verifies:_ Stream video data class copy works."
"passed","Tue Aug 25 03:39:57 UTC 2026","Tue Aug 25 03:39:57 UTC 2026","36","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","findVideo returns matching video","Find video returns matching video","**Unit** test in `VideoCatalogTest`

_Verifies:_ Find video returns matching video."
"passed","Tue Aug 25 03:39:57 UTC 2026","Tue Aug 25 03:39:57 UTC 2026","0","","com.devopsdays.qoe.player.data.VideoCatalogTest","VideoCatalogTest","com.devopsdays.qoe.player.data.VideoCatalogTest","catalog contains three videos","Catalog contains three videos","**Unit** test in `VideoCatalogTest`

_Verifies:_ Catalog contains three videos."
